AMADA MACHINERY,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTI5NA==,"AMADA MACHINERY EUROPE FRANCE-commercialise et assure le service après vente des scies à ruban, fraise scies, fraiseuses et rectifieuses fabriqués par AMADA ainsi qu'une large gamme de lames de scie à ruban Bimétal et carbure pour toutes les marques de machines à scier à ruban du marché.",+33 1 49 90 30 94,https://www.amadamachinetools.fr,"96 AV DE LA PYRAMIDE, 93290, TREMBLAY-EN-FRANCE, FRANCE"
AMAYA CUTTING TOOLS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM3MjA=,"Outillage-Outillage, outils coupants",+33 5 57 92 45 50,https://www.amayacuttingtools.com,"25 AV GUSTAVE EIFFEL, 33700, MERIGNAC, FRANCE"
AMB PICOT,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTQ5Mg==,"AMB Picot est une PME, localisée à Lentilly, qui développe et fabrique des rouleuses de tôle depuis plus de 150 ans. Elle n’en reste pas moins à la pointe de l’innovation, notamment en ce qui concerne l’étendue de sa gamme pour s’adapter aux exigences techniques de ses clients. --Toutes les rouleuses peuvent être équipées de systèmes de commandes numériques, qui permettent d’atteindre des niveaux de roulage très précis avec un spectre d’utilisation extrêmement large. Le savoir-faire d’AMB Picot permet de répondre à toutes les exigences techniques, quels que soient les contraintes techniques et secteurs d’activité : aéronautique, énergie, travaux publics, design-architecture, transports et industrie.-See more",See more,+33 4 74 01 85 05,https://www.ambpicot.com,"ZA DE CHARPENAY RTE DE CHARPENAY, 69210, LENTILLY, FRANCE"
AMDI,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM4MTk=,AMDI est spécialisés dans la plasturgie petite et moyenne série. (50 à 100 000 pcs/an)--Notre particularité ?-Nous sommes équipés en interne de tous les moyens :-• Bureau d’études-• Atelier d’usinage-• Atelier d’injection-• Parachèvement--100% intégré pour 100% de confidentialité et de maitrise sur votre projet d’injection plastique-See more,See more,+33 4 74 06 10 15,https://www.amdi.fr,"ZAC LYBERTEC 50 RUE GEORGES CHARPAK, 69220, BELLEVILLE-EN-BEAUJOLAIS, FRANCE"
AMETEK- TAYLOR HOBSON,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2ODkyNQ==,""
AMF,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTQ5Nw==,"Systèmes de bridage, Zero-Point-Systems, Clés de serrage, Systèmes de bridage hydrauliques, Eléments de bridage mécaniques, Sauterelles, Systèmes de bridage de pièces, Technique de bridage magnétique, Systèmes de bridage, Système de positionnement pour le marquage laser, Instruments de marquage et de nettoyage, Préhenseur, Systèmes d'alimentation de palettes",+49 711 5766176,https://www.amf.de,"WAIBLINGER STRASSE 116, 70734, FELLBACH, ALLEMAGNE"
AMIC,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTQ5OA==,"Tôlerie et mise en forme des métaux-Savoir-faire et sous-traitance (chaudronnerie, découpage, métaux en feuille, travail du tube, du fil et autres procédés)",+33 1 48 45 52 00,https://www.amic.fr,"60 RUE DE LA DEVIATION, 93000, BOBIGNY, FRANCE"
AMICS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTQ5OQ==,"L'AMICS est l'organisation professionnelle qui représente et défend les intérêts des usineurs, des constructeurs de machines spéciales, d'équipements et procédés industriels et des machines pour le plastique et le caoutchouc",+33 1 47 17 64 30,https://www.amics.fr,"34 BD DES ITALIENS, 75009, PARIS 9, FRANCE"
AMIRAL TECHNOLOGIES,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3MTMxMg==,"",+33 6 66 36 42 44,https://www.amiraltechnologies.com,"SATT LINKSIUM GRENOBLE ALPES 31 RUE GUSTAVE EIFFEL, 38000, GRENOBLE, FRANCE"
AMTE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTUwMQ==,"Industriel Franc-comtois depuis plus de cent ans, Augé Microtechnic Group imagine, conçoit et fabrique des composants, des sous- ensembles jusqu'au produit complet pour les activités automobiles, aéronautiques, équipements électriques, domotiques …. grâce à ses compétences et ses technologies intégrées autour du développement de process, du découpage, du surmoulage et de l'assemblage.-Forts de notre passion pour les technologies et de notre habilité à les connecter entre elles, nous développons des solutions sur mesure.-Petites séries ou grandes séries, matière standard ou spéciale, nous nous adaptons à l'attente client de la sous-traitance au co-développement. Augé Microtechnic Group intègre l’éthique dans sa stratégie.-See more",See more,+33 3 81 80 64 88,https://www.augemicrotechnic.com,"1 RUE DE L'INDUSTRIE, 25220, THISE, FRANCE"
ANDRE LAURENT,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNjM5MjQ=,"Assemblage, fixation-Boulonnerie, visserie",+33 4 77 59 32 80,https://www.andre-laurent.fr,"ZONE INDUSTRIELLE DU BAYON, 42150, LA RICAMARIE, FRANCE"
ANEME PORTUGAL,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc4NjY2OA==,"L’ANEME en tant qu’association représentative des intérêts du Secteur Métallurgique et Electromécanique, assure aux entreprises membres Assistance et conseil, dans les domaines suivants:--Juridique-Économique-Technique-Commercial, sous-traitances et foires-Formation professionnelle-Internationalisation-Études des marchés étrangers--L’ANEME est une association qui regroupe au Portugal les entreprises des secteurs métallurgique et électromécaniques.--Industries u fer et de l’acier -Fonderie de métaux ferreux et non ferreux-Fabrication de produits métalliques-Fabrication de machines non électriques-Fabrication de machines et équipements électriques-Fabrication de matériel de transport ---FAIT LA PROMOTION--L’approche entre les entreprises en informant sur les produits ainsi que les producteurs.--L’image des entreprises membres dans les salons et foires et par le home page sur internet.-See more",See more,+351 21 711 2740,https://www.aneme.pt,"POLO TECHNOLOGICO DE LISBOA RUA FRANCISCO CORTES P, 1600-602, LISBOA, PORTUGAL"
"ANHUI FENGYANG QIANLI GLASSWARE CO. , LTD",https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExODUxODQ=,"Instrumentation, analyse, mesure, contrôle, vision-Logiciels de contrôle-mesure",865 506 678 111,https://www.qianliglass.net,"MENTAI TOWN, FENGYANG COUNTY, 233100, CHUZHOU, CHINE"
Anhui Shant in Machanical & Electrical Inc,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExODUxOTA=,"Forge, fonderie-Fonderie d'aciers",0086 5502 3019 79,https://www.shantin.com,"No. 78 Jingyi Road, Quan Jiaoxian Economic Develpm, 239500, Chuzhou, CHINE"
ANJOU MAQUETTES PROTOTYPES (AMP),https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNzYxNzU=,Fabrication additive et 3D-Savoir faire et sous-traitance,+33 2 41 45 78 00,https://www.ateliers-amp.fr,"8 ZA LE LANDREAU, 49610, MOZE SUR LOUET, FRANCE"
ANNECY TECHNOLOGY,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTQzMw==,"Plasturgie, caoutchouc et composites-Savoir-faire et sous-traitance en injection",+33 4 50 33 92 00,https://www.annecytechnology.com,"PAE LES GLAISINS 1 RUE DU PRE PAILLARD, 74940, Annecy Le Vieux, FRANCE"
ANODUR,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExMjM5NDA=,Finition et traitements des matériaux-Savoir faire et sous-traitance,03 26 60 11 03,https://www.anodur.fr,"ZI - RUE DE L'ACQUELINE, 51800, SAINTE-MENEHOULD, FRANCE"
ANOTHERBRAIN,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc1MjA5NA==,"",+33 1 87 81 99 28,https://industry.anotherbrain.ai/fr/une-autre-vision-de-la-qualite,"14 BD HAUSSMANN, 75009, PARIS 9, FRANCE"
ANTELEC,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExMTIxMzM=,"ANTELEC, concepteur et fabricant de connecteurs et de cordons-pour l’électronique industrielle vous invite sur son stand 6D63--Du connecteur carte à carte, aux cordons filaires ou surmoulés, en standard ou customisé, nous vous apporterons des solutions efficaces et pérennes et saurons vous conseiller dans la construction de vos projets. Dotés d’un bureau d’études situé en France, nous vous garantissons une réactivité optimale de l’étude technique de votre besoin jusqu’à la phase d’échantillonnage produit.--Nos équipes commerciales et techniques se mobilisent au quotidien afin de vous délivrer leur meilleur rapport qualité, disponibilité et prix.--SONECTRAD, notre marque de distribution de composants électroniques et électriques saura vous conseiller dans le choix de vos composants d’automatisation et de contrôle industriel (alimentations, boutons poussoirs, automates programmables, interrupteurs, prises, etc.)--Notre objectif : votre satisfaction, tout simplement !-See more",See more,+33 1 85 53 13 40,https://www.antelec.fr,"ZAC DU NOYER AUX PERDRIX 2 RUE DU NOYER AUX PERDRI, 77170, SERVON, FRANCE"
ANTHOINE BERNARD ET FILS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTMyMw==,"Usinage et enlèvement de matière-Savoir-faire et sous-traitance (décolletage, fraisage, rectification, usinage)",+33 4 50 98 03 29,https://www.anthoine-bernard.fr,"ZAE DU BORD D'ARVE 216 RUE CLAUDE BALLALOUD, 74950, SCIONZIER, FRANCE"
ANTONIO SILVA LDA,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc5MDMxMg==,"",+351 252 413 189,https://www.mascasting.pt,"RUA DO PROGRESSO 105 LANTEMIL, 4785-647, TROFA, PORTUGAL"
ANTYCIP TECHNOLOGIES,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExODg3MDE=,Electronique-Machines de production,01 70 26 08 25,https://www.antycip.com,"9 RUE DU PEROU, 91300, 91300 MASSYMASSY, FRANCE"
AOIP,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM4MDM=,"Instrumentation, analyse, mesure, contrôle, vision-Capteurs et instruments de mesure",+33 1 69 02 88 88,https://www.aoip.com,"50-52 ZAC DE L'ORME POMP 50 AV PAUL LANGEVIN, 91130, RIS-ORANGIS, FRANCE"
AOT THERMOFORMAGE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM1OTk=,Thermoformage -formage - usinage - chaudronnerie plastique - collage - soudage,+33 4 73 80 22 76,https://www.aot-plastics.com,"7 AV DU GENERAL DE GAULLE, 63300, THIERS, FRANCE"
APLICIT,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM2MDM=,"APLICIT, votre partenaire sur le marché de la FAO !--APLICIT, leader incontournable du marché français de la CAO, de la simulation numérique, de la FAO et de la fabrication additive avec une offre de solutions logiciels et services métier pour concevoir, innover, simuler et fabriquer plus vite, plus léger, mieux et moins cher. --Filiale du groupe NESSEO, la société réalise un CA de 20 MLS qui regroupe 50 collaborateurs répartis dans 5 agences. -Nous commercialisons des logiciels pour: -- l’optimisation de la conception avec Autodesk Fusion 360 -- la simulation d’injection des pièces plastiques avec le logiciel leader mondial Autodesk MOLDFLOW -- l’usinage avec la gamme Autodesk POWERMILL (ex DELCAM) -- l’impression 3D avec la suite Autodesk NETFABB-Nous proposons également les services de formation et d’assistance technique métier associés.-See more",See more,+33 4 72 20 68 90,https://www.aplicit.com,"BÂTIMENT IRIZIUM 2 IMPASSE PIERRE BAIZET, 69009, LYON, FRANCE"
APM,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNTI1NzQ=,Microtechniques-Décolletage de précision,03 84 52 77 39,https://www.ardec-industrie.com,"155 RUE DE LA PLANCHETTE, 39300, CHAMPAGNOLE, FRANCE"
APREX SOLUTIONS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTUxMA==,"Nous sommes spécialisés en Vision Industrielle et Analyse d’Images et accompagnons les industriels dans leurs projets de contrôle-qualité et de gestion des procédés de fabrication.--Avec plus de 10 ans d’expérience en RetD et la compétence de notre équipe technique, nous avons développé une suite logicielle APREX Vision intégrant module contrôle-mesure, module 3D et module intelligence artificielle, pour le développement d'applications de vision industrielle.--Nous intervenons dans des domaines variés tels que : agro-alimentaire, automobile, fonderie, plasturgie, mécanique, métallurgie, verrerie, tréfilerie, santé, robotique, transport, services aux entreprises...--Notre suite logicielle AX Vision permet d’apporter une réponse aux problématiques de contrôles de la production : mesure dimensionnelle, contrôle de couleur et d’aspect, détection de défauts, recherches d'anomalies, tri de pièces, guidage de robots d’assemblage et de palettisation, lecture DATAMATRIX / QR Code / OCR, surveillance de l’environnement de production, traçabilité…--Nos solutions sont :-- SIMPLES à utiliser, sans compétences spécifiques en vision industrielle,-- FACILES à mettre en œuvre,-- ÉVOLUTIVES,-- ROBUSTES et FIABLES.--APREX Solutions propose ses services aussi bien pour la réalisation de projets clé en main (sur cahier des charges), que pour l’accompagnement de ses clients dans l’utilisation du logiciel APREX Vision et ainsi les rendre autonomes dans le développement d’applications pour leurs lignes de production.--Notre objectif est d'apporter notre contribution à la transition des entreprises vers l’industrie 4.0 pour une meilleure rationalisation et une sécurisation accrue de leur production.--Nous accompagnons également régulièrement des centres de recherche dans l’analyse de leurs données d’imagerie pour des études dans les domaines tels que la fusion nucléaire, la métallurgie, la mécanique des fluides, la fabrication additive…-See more",See more,+33 3 72 61 05 93,https://www.aprex-solutions.com,"CAMPUS ARTEM 2 ALL ANDRE GUINIER, 54000, NANCY, FRANCE"
AQ-TECH,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNzMzODg=,"On donne vie à vos produits ! Du prototype jusqu'à l'industrialisation ! Bureau d'études mécanique, électronique et logiciel embarqué.",09.62.54.61.68,https://www.aq-tech.fr,"4 Rue du Bulloz, 74940, Annecy Le Vieux, FRANCE"
AQUITAINE ROBOTICS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3OTA2OQ==,"Le cluster Aquitaine Robotics, créé en juillet 2013, regroupe à ce jour plus de cent adhérents, essentiellement des entreprises, des organismes de recherche et formation, et des utilisateurs. Il rassemble les acteurs de la robotique manufacturière et logistique, de service, et en milieu ouvert de Nouvelle-Aquitaine.",+33 6 80 92 38 66,https://www.aquitaine-robotics.com,"6 ALL DU DOYEN GEORGES BRUS, 33600, PESSAC, FRANCE"
ARAVIS PRECISION,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwODMyOTQ=,"ARAVIS PRECISION est une entreprise de mécanique de précision spécialisée dans le fraisage.-Membre du GROUPE ARAVIS, le tournage et l'emboutissage font également partie de nos activités.-Fortes de leur savoir-faire, nos structures proposent des services complets et de qualité sur du prototypage, de la pièce unitaire et des petites/moyennes séries pouvant inclure les traitements.",+33 4 50 02 16 16,https://www.groupe-aravis.com,"171 RUE DE LA VERRERIE, 74290, ALEX, FRANCE"
ARCHYTAS ROBOTICS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExODQxNDU=,"Automatisation-Automation, automatismes",+33 6 09 59 71 58,https://www.archytasrobotics.fr,"33 RUE DES TREILLES, 31410, NOE, FRANCE"
ARDEC INDUSTRIES,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNTI1NTk=,"Leader européen dans la transformation des métaux inox en décolletage, usinage de précision et frappe à froid. Le groupe comprend 6 filiales de production spécialisées par marché et par taille des séries. Capacités : diamètre 0,3 à 700 mm. Certifications : ISO9001, ISO14001, EN9100, ISO13485, IATF16949, Ecovadis Gold, Cybersécurité.",+33 3 84 52 77 82,https://www.ardec-metal.fr,"185 RUE LA PLANCHETTE, 39300, CHAMPAGNOLE, FRANCE"
ARKANCE SYSTEMS FRANCE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTUxNA==,"Au sein du groupe ARKANCE, ARKANCE SYSTEMS s’attache à fournir une expertise logicielle et applicative complète pour toutes les phases du cycle de vie d’un projet dans les secteurs de l'Industrie, de la Construction et de l'Infrastructure. Suite à ces acquisitions, ARKANCE SYSTEMS compte aujourd’hui 500 collaborateurs – dont plus de 250 ingénieurs d’application au service de plus de 70 000 utilisateurs à travers un réseau européen (France, aux Pays-Bas, en Belgique, au Luxembourg, Pologne, Finlande et Europe Centrale) – et continuera à investir dans le cadre de son développement stratégique.-Ses experts sont à l’avant-garde de tous les sujets concernant le BIM, les jumeaux numériques, l’industrie 4.0 et autres IoTs.--ARKANCE SYSTEMS est revendeur AUTODESK® PLATINUM et TRIMBLE AUTHORIZED CHANNEL PARTNER sur les territoires où le groupe opère.-See more",See more,01 39 44 18 18,https://www.arkance-systems.fr,"LE VAL SAINT QUENTIN 2 RUE RENE CAUDRON, 78960, VOISINS-LE-BRETONNEUX, FRANCE"
ARKANIA GROUP,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExMjE0Mzg=,"ARKANIA est un groupe d'Engineering fabricant :-- Des conteneurs techniques bois, composite, acier, alu, inox (toutes dimensions)-- Du matériel de rivetage aéronautique-- Des outillages et servitudes d'atelier-- Des bancs de tests et répliques d’armes -ARKANIA est aussi un sous-traitant en :-- Usinage (80 Machines)-- Assemblage-ARKANIA dispose d’un Bureau d'Études compétent en :-- Mécanique, tôlerie et chaudronnerie-- Électronique (programmation, fabrication, montage)-- Pneumatique / hydraulique-- Transmissions de données avec simulateur-See more",See more,02 47 57 42 30,https://www.arkania-group.com,"3-5 boulevard de l'Industrie, 37530, NAZELLES-NEGRON, FRANCE"
ARMECATE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwOTY4MTc=,"Usinage et enlèvement de matière-Savoir-faire et sous-traitance (décolletage, fraisage, rectification, usinage)",04 76 62 27 24,https://www.armecate.com,"21 RUE IRENE JOLIOT CURIE PA DES RUIRES, 38320, Eybens, FRANCE"
ARMIN ROBOTICS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTUxNQ==,Fournisseur de solutions d'automatisation de CNC,+32 64 70 03 80,https://www.armin-robot.com,"RUE DE HOUDENG 224, 7070, LE ROEULX, BELGIQUE"
ARMTEK,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTM5MQ==,"ARMTEK est une application d'instructions de travail 4.0 conçue pour les systèmes complexes. Nous démultiplions la compétence technique et aidons les opérateurs à faire les bons gestes du premier coup. --Née pour la défense, pensée pour l’industrie, notre application relève les nouveaux défis de l'industrie :--- Effectifs instables et fuite du savoir-faire,-- Départ des opérateurs expérimentés,-- Difficulté à recruter et à fidéliser les nouvelles compétences,-- Ingénieurs débordés par la complexité des procédés à formaliser et l'évolution rapide de leur mode de conduite,-- Frustration des jeunes opérateurs qui ont l’impression de ne pas être réellement impliqués, engagés et écoutés.--Autant de facteurs qui placent le goulet d’étranglement au niveau de l’humain et non au niveau de la machine. ARMTEK est une application conçue pour gagner du temps, développer l'efficience de la main d'œuvre, optimiser l'utilisation des moyens, réduire les coûts de non qualité et renforcer la satisfaction client.-See more",See more,06 84 52 96 41,https://armtek.fr,"204 AVENUE DE COLMAR, 67100, STRABOURG, FRANCE"
ARNO,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM4MDE=,"Fabricant de lames techniques, lames industrielles. -Usinage et rectification meulage affûtage",+33 4 73 80 20 69,https://www.arno-sas.fr,"2 ZONE INDUSTRIELLE DES FORGES, 63920, PESCHADOIRES, FRANCE"
ARNZ FLOTT GMBH WERKZEUGMASCHINEN,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTUxNg==,""
ARPEGE INDUSTRIE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNDYwNjE=,Pour chaque processus ACHAT La Solution ARPEGE INDUSTRIE-Gestion des Achats de production et Hors production + Accompagnement dans la fonction Achat,+33 4 77 61 19 01,https://www.arpege-industrie.com/fr,"46 RUE HOLTZER, 42240, UNIEUX, FRANCE"
ARTEC 3D,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NzczNg==,"Instrumentation, analyse, mesure, contrôle, vision-Analyse et procédés",+352 26 00 86 43,https://www.artec3d.com,"20 RUE DES PEUPLIERS, 2328, LUXEMBOURG, LUXEMBOURG"
ARTEMA,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTUxOQ==,"ARTEMA rassemble 150 entreprises sur toute la France – PME, ETI ou groupes internationaux – qui conçoivent, produisent, commercialisent et assurent la maintenance des composants, solutions ou systèmes qu’ils fabriquent.--Ces entreprises créent de plus en plus des ensembles mécatroniques combinant mécanique, électronique, informatique et NTIC (comme internet).--Les adhérents d’ARTEMA se réunissent au sein de 7 groupes professionnels :-- Étanchéité industrielle-- Fixations-- Mécatronique -- Roulements et Guidages Linéaires -- Transmissions hydrauliques-- Transmissions Mécaniques-- Transmissions et automatismes Pneumatiques-See more",See more,+33 1 47 17 63 69,https://www.artema-france.org,"MAISON DE LA MECANIQUE 39 RUE LOUIS BLANC, 92038, LA DEFENSE CEDEX, FRANCE"
ARTEMA,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc3NTUxOQ==,"ARTEMA rassemble 150 entreprises sur toute la France – PME, ETI ou groupes internationaux – qui conçoivent, produisent, commercialisent et assurent la maintenance des composants, solutions ou systèmes qu’ils fabriquent.--Ces entreprises créent de plus en plus des ensembles mécatroniques combinant mécanique, électronique, informatique et NTIC (comme internet).--Les adhérents d’ARTEMA se réunissent au sein de 7 groupes professionnels :-- Étanchéité industrielle-- Fixations-- Mécatronique -- Roulements et Guidages Linéaires -- Transmissions hydrauliques-- Transmissions Mécaniques-- Transmissions et automatismes Pneumatiques-See more",See more,+33 1 47 17 63 69,https://www.artema-france.org,"MAISON DE LA MECANIQUE 39 RUE LOUIS BLANC, 92038, LA DEFENSE CEDEX, FRANCE"
ARTFLEX Robinetterie,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExMTc2ODI=,"ARTFLEX Robinetterie est spécialisée dans la distribution de robinetterie industrielle, d’accessoires de tuyauterie et pompes.--Depuis plus de 15 ans, ARTFLEX s’impose parmi les distributeurs implantés sur la région lyonnaise où se situe son siège. La société compte également une agence dans le nord de la France. Son organisation lui permet de servir une clientèle à l’échelle nationale et internationale.--Avec près de 10 000 références en stock dans son entrepôt logistique de St Priest (Rhône) et son agence de Tilloy-Lez-Cambrai (Nord), ARTFLEX est un distributeur multimarque.--Sa gamme complète et son expertise dans la maîtrise des fluides lui permettent de répondre aux applications diverses de sa clientèle d’industriels (agroalimentaire, manufacture, pharmacie, chimie/pétrochimie, énergie), professionnels du traitement des eaux et du génie climatique, installateurs/tuyauteurs/chauffagistes, TPE/PME, grands comptes, collectivités, acteurs publics.--Sur chacun de ses 2 sites, ARTFLEX dispose d’un comptoir d’accueil clients et d’un atelier pour proposer des solutions sur mesure (motorisation, flexibles…). Elle assure en local son propre service de transport. --ARTFLEX est en capacité d’apporter avec réactivité une réponse globale avec une offre qui va des équipements standards aux matériels et pièces d’usinage spéciales et techniques.--ARTFLEX réunit 25 collaborateurs animés par la volonté d’accompagner ses clients vers toujours plus de performance et de fiabilité.-See more",See more,+33 4 72 71 20 80,https://www.robinetterieindustrielle.fr,"79 RUE JEAN ZAY, 69800, SAINT PRIEST, FRANCE"
ARTIFERM INDUSTRIE,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2NTkzOA==,"Articulations, Etanchéité et Fixations Industrielles",+33 2 54 80 93 01,https://www.artiferm-industrie.com,"6 RUE GUSTAVE EIFFEL, 41100, VENDOME, FRANCE"
ARTS ET METIERS,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExOTgxMDQ=,"Presse, organismes, institutionnels-Organismes et institutionnels",+33 1 40 69 27 57,https://www.am-acceleration.fr,"9B AV D IENA, 75116, PARIS 16, FRANCE"
"Asahi Rubber Chemical, Co., Ltd.",https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNzk0Mjk=,"Plasturgie, caoutchouc et composites-Autres savoir-faire et sous-traitance",+81 52 733 6111,http://www.asahi-online.com/index_eng.html,"1-8-10 Chikusa, Chikusa-ku,, 464-0858, Nagoya City, Aichi, JAPON"
"ASIA CREATE CO.,LTD",https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzExNzk0MjU=,"Equipements d'atelier, usine, bâtiments-Armoires de sécurité, systèmes de sécurité",+81 586 69 5551,https://www.yamadadobby.co.jp,"35, Tamanoshitanitta, Ichinomiya,, 494-8511, Ichinomiya, Aichi, JAPON"
ASK FOR THE MOON,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc5NTIxMA==,"La performance industrielle française est conditionnée par la capacité de nos entreprises à permettre la transmission du savoir-faire entre les collaborateurs. --Chaque jour, ils perdent 3h en moyenne à chercher des réponses. --80% du savoir-faire n’est pas documenté, et la connaissance est éclatée entre les équipes et les outils.--Pour accéder à ces savoir-faire, poser des questions entre pairs est le moyen le plus naturel. --Mais à l’échelle de l'entreprise industrielle, comment poser les bonnes questions aux bons collègues ? Comment faire pour partager et sécuriser les réponses ? -Comment développer une culture des questions-réponses ? -Vos collaborateurs ont besoin d’une solution simple, qui apporte rapidement des réponses fiables.--Ask for the moon est une plateforme intelligente de questions-réponses. --Fondée sur une cartographie de vos savoir-faire, l’IA associe chaque question aux bonnes réponses ou aux bons collègues pour y répondre.--La reconnaissance et la validation par les pairs sécurisent le savoir-faire sur le long terme et prouvent le ROI.--Utilisée par des acteurs industrielles de pointe comme Framatome, Bouygues, Vinci, DEF, Beaudrey... Ask for the moon est la plateforme leader du knowledge management opérationnel dans l'industrie.-See more",See more,+33 9 74 98 45 32,https://www.askforthemoon.com,"8 RUE DU FAUBOURG POISSONNIERE, 75010, PARIS 10, FRANCE"
ASPRO DEVELOPMENT LTD,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM2NDA=,"Aspro est spécialisé dans la fabrication de pièces sur plan techniques en Chine dans un environnement high mix low volume pour des applications électroniques. Nous couvrons une vaste gamme de technologies et de produits:---        découpe, pliage, emboutissage---        usinage CNC, extrusion, fonderie aluminium & zamak---        injection plastique---        transformateurs sur mesure--Nos produits :---        boîtiers, faces avant---        bacs, chassis, cassettes, tiroirs, armoires---        busbars souples avec des épaisseurs de 0,1 à 20mm---        blindages---        dissipateurs en aluminium ou cuivre--Nos services :---        Industrialisation en environnement High Mix / Low and medium volume---        Codesign---        Prototypage---        Assemblage électro-mécanique-See more",See more,+86 757 8563 1731,https://www.asprodvpt.com,"ROOM A112-3 1ST FLOOR TIANYUAN PLAZA THIRD SECTION, 510650, GUANGZHOU, CHINE"
ASRaymond,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzc2OTY5NA==,"Assemblage, fixation-Composant d'assemblage-Autres composants d'assemblage et de fixation-Fixations (savoir-faire et sous-traitance)-Rondelles-Anneaux d'arrêt (circlips), clips, colliers,-Tôlerie et mise en forme des métaux-Savoir-faire et sous-traitance (chaudronnerie, découpage, métaux en feuille, travail du tube, du fil et autres procédés)-Ressorts de compression enroulés à froid-Ressorts de torsion enroulés à froid-Ressorts de traction enroulés à froid-Ressorts enroulés à chaud-Ressorts plats-Fournitures industrielles et consommables-Composants hydrauliques, pneumatiques-Vérins pneumatiques",+33 1 30 68 63 63,https://www.ressortsspec.com,"ZA DE PISSALOUP, BAT HERMES Z 4 RUE EDUARD BRANLY, 78190, TRAPPES, FRANCE"
Association ouvrière des Compagnons du Devoir et du Tour de France,https://global-industrie.com/fr/exhibitor/RXhoaWJpdG9yXzEwNjM2MTM=,"Presse, organismes, institutionnels-Organismes et institutionnels",+33 1 44 78 22 50,https://www.compagnons-du-devoir.com,"82 RUE DE L HOTEL DE VILLE, 75004, PARIS 4, FRANCE"
